hist	tissue	timepoint	repl	mi	pi	mj	pj	pij	pi_hat	pj_hat	I	splitplot_by	connected	group_by	colcode
H3	Brain	10 months	av	K14ac	0.2957213625	K27me2	0.6687759575	0.2296975775	0.256628477901356	1.8151886807662	0.763936432611029	Brain	10 months	av	0.6687759575
H3	Brain	18 months	av	K14ac	0.281128085	K27me2	0.65565919	0.233661625	0.165849890283006	1.64721082747383	1.29758872516301	Brain	18 months	av	0.65565919
H3	Brain	3 months	av	K14ac	0.28471462	K27me2	0.654166085	0.2209453525	0.23761220532192	1.79321778565811	0.853103671972389	Brain	3 months	av	0.654166085
H3	Brain	5 months	av	K14ac	0.272591165	K27me2	0.6945681975	0.22775045	0.175715796629953	1.9571514663507	1.06739729836649	Brain	5 months	av	0.6945681975
H3	Brain	10 months	av	K14ac	0.2957213625	K27me3	0.11996342	0.020227755	4.57663012676046	0.8398604416592	-1.34644340529409	Brain	10 months	av	0.11996342
H3	Brain	18 months	av	K14ac	0.281128085	K27me3	0.118801955	0.00839419	10.3655184504728	2.17366640870826	-3.11490009504678	Brain	18 months	av	0.118801955
H3	Brain	3 months	av	K14ac	0.28471462	K27me3	0.14856934	0.022678365	3.86375986230123	1.15300901230314	-1.49401582463259	Brain	3 months	av	0.14856934
H3	Brain	5 months	av	K14ac	0.272591165	K27me3	0.1428994675	0.0189225325	4.26351228456856	1.28710410186829	-1.70248811310541	Brain	5 months	av	0.1428994675
H3	Brain	10 months	av	K14ac	0.2957213625	K36me2	0.737540085	0.26138587	0.14800653419306	1.9076848906479	1.26460844850448	Brain	10 months	av	0.737540085
H3	Brain	18 months	av	K14ac	0.281128085	K36me2	0.779498685	0.267433895	0.0652849310924151	2.07621505010575	1.99844748498984	Brain	18 months	av	0.779498685
H3	Brain	3 months	av	K14ac	0.28471462	K36me2	0.6361976025	0.2504277475	0.107149373740805	1.37011973002813	1.9186332715733	Brain	3 months	av	0.6361976025
H3	Brain	5 months	av	K14ac	0.272591165	K36me2	0.6876576125	0.2380756375	0.126526183772809	1.78520304258916	1.48777384777466	Brain	5 months	av	0.6876576125
H3	Brain	10 months	av	K14ac	0.2957213625	K9me1	0.22283832	0.070876325	1.20712831190673	0.678389560020086	0.199789340811047	Brain	10 months	av	0.22283832
H3	Brain	18 months	av	K14ac	0.281128085	K9me1	0.27647749	0.061490125	1.38788733408098	1.34467032933366	-0.623931562086385	Brain	18 months	av	0.27647749
H3	Brain	3 months	av	K14ac	0.28471462	K9me1	0.253380625	0.0778359125	1.01355258551319	0.798917227655031	0.211036362878307	Brain	3 months	av	0.253380625
H3	Brain	5 months	av	K14ac	0.272591165	K9me1	0.2551324425	0.0709487725	1.0400870098944	0.91052809639536	0.0544261490722042	Brain	5 months	av	0.2551324425
H3	Brain	10 months	av	K14ac	0.2957213625	K9me2	0.1415062625	0.0249881625	3.73209561821459	0.936893482324215	-1.25178422114012	Brain	10 months	av	0.1415062625
